model,data_index,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougel_precision,rougel_recall,rougel_f1,bert_precision,bert_recall,bert_f1
westseverus_7b_completion,8,0.367816091954023,0.41025641025641024,0.3878787878787879,0.10465116279069768,0.11688311688311688,0.11042944785276074,0.21839080459770116,0.24358974358974358,0.23030303030303031,0.611154317855835,0.5870574712753296,0.5988636016845703
westseverus_7b_completion,9,0.11643835616438356,0.4722222222222222,0.1868131868131868,0.027586206896551724,0.11428571428571428,0.044444444444444446,0.0684931506849315,0.2777777777777778,0.10989010989010987,0.5976110696792603,0.44869518280029297,0.5125558376312256
westseverus_7b_completion,10,0.2046783625730994,0.4069767441860465,0.2723735408560311,0.058823529411764705,0.11764705882352941,0.07843137254901962,0.10526315789473684,0.20930232558139536,0.14007782101167315,0.6342015266418457,0.4778439402580261,0.5450304746627808
westseverus_7b_completion,11,0.07664233576642336,0.5833333333333334,0.13548387096774195,0.014652014652014652,0.11428571428571428,0.025974025974025976,0.051094890510948905,0.3888888888888889,0.0903225806451613,0.588397741317749,0.44566982984542847,0.5071836709976196
westseverus_7b_completion,12,0.0962566844919786,0.45,0.15859030837004404,0.026881720430107527,0.1282051282051282,0.04444444444444444,0.0748663101604278,0.35,0.12334801762114538,0.6583953499794006,0.4899618625640869,0.5618262887001038
westseverus_7b_completion,13,0.16267942583732056,0.6538461538461539,0.26053639846743293,0.04326923076923077,0.17647058823529413,0.0694980694980695,0.11483253588516747,0.46153846153846156,0.1839080459770115,0.7351959943771362,0.4834374785423279,0.5833112597465515
westseverus_7b_completion,14,0.14906832298136646,0.7272727272727273,0.24742268041237112,0.05625,0.28125,0.09374999999999999,0.10559006211180125,0.5151515151515151,0.1752577319587629,0.7454831004142761,0.5177102088928223,0.611061155796051
westseverus_7b_completion,15,0.25316455696202533,0.425531914893617,0.3174603174603175,0.0641025641025641,0.10869565217391304,0.08064516129032258,0.17721518987341772,0.2978723404255319,0.2222222222222222,0.6223298907279968,0.5441555976867676,0.580623209476471
westseverus_7b_completion,16,0.40217391304347827,0.42045454545454547,0.41111111111111115,0.14285714285714285,0.14942528735632185,0.1460674157303371,0.2608695652173913,0.2727272727272727,0.2666666666666666,0.6311142444610596,0.5926963686943054,0.6113022565841675
westseverus_7b_completion,17,0.3793103448275862,0.3618421052631579,0.3703703703703704,0.09722222222222222,0.09271523178807947,0.09491525423728812,0.2,0.19078947368421054,0.1952861952861953,0.6142165660858154,0.5557839870452881,0.5835411548614502
westseverus_7b_completion,18,0.3333333333333333,0.36507936507936506,0.3484848484848485,0.07352941176470588,0.08064516129032258,0.07692307692307693,0.17391304347826086,0.19047619047619047,0.1818181818181818,0.6276527643203735,0.5513049364089966,0.5870067477226257
westseverus_7b_completion,19,0.23728813559322035,0.3783783783783784,0.2916666666666667,0.06896551724137931,0.1111111111111111,0.0851063829787234,0.2033898305084746,0.32432432432432434,0.25,0.6501697301864624,0.5114750862121582,0.572542667388916
westseverus_7b_completion,20,0.3511450381679389,0.4742268041237113,0.40350877192982454,0.06923076923076923,0.09375,0.07964601769911504,0.17557251908396945,0.23711340206185566,0.20175438596491227,0.6745158433914185,0.5894283056259155,0.6291080713272095
westseverus_7b_completion,21,0.10256410256410256,0.2909090909090909,0.15165876777251186,0.01935483870967742,0.05555555555555555,0.02870813397129187,0.07051282051282051,0.2,0.10426540284360188,0.5654085874557495,0.42763379216194153,0.48696377873420715
westseverus_7b_completion,22,0.21978021978021978,0.7407407407407407,0.3389830508474576,0.13333333333333333,0.46153846153846156,0.20689655172413796,0.2087912087912088,0.7037037037037037,0.3220338983050847,0.812281608581543,0.5558305978775024,0.6600203514099121
westseverus_7b_completion,23,0.18421052631578946,0.6363636363636364,0.2857142857142857,0.059602649006622516,0.20930232558139536,0.09278350515463918,0.1118421052631579,0.38636363636363635,0.17346938775510204,0.7220695614814758,0.5562587976455688,0.6284105777740479
westseverus_7b_completion,24,0.2689075630252101,0.7441860465116279,0.39506172839506176,0.15254237288135594,0.42857142857142855,0.22500000000000003,0.21008403361344538,0.5813953488372093,0.30864197530864196,0.7707003355026245,0.5488147735595703,0.6411017775535583
westseverus_7b_completion,25,0.3442622950819672,0.5526315789473685,0.4242424242424242,0.15702479338842976,0.25333333333333335,0.19387755102040818,0.1885245901639344,0.3026315789473684,0.23232323232323232,0.7094486951828003,0.600519061088562,0.6504548788070679
westseverus_7b_completion,26,0.4318181818181818,0.3392857142857143,0.38,0.13953488372093023,0.10909090909090909,0.12244897959183672,0.25,0.19642857142857142,0.22,0.6020946502685547,0.6332812309265137,0.6172943115234375
westseverus_7b_completion,27,0.42424242424242425,0.2641509433962264,0.3255813953488372,0.09375,0.057692307692307696,0.07142857142857142,0.2727272727272727,0.16981132075471697,0.20930232558139536,0.49785149097442627,0.5940593481063843,0.541716992855072
westseverus_7b_completion,28,0.3076923076923077,0.39344262295081966,0.34532374100719426,0.07792207792207792,0.1,0.08759124087591241,0.21794871794871795,0.2786885245901639,0.24460431654676257,0.6007093191146851,0.6436890959739685,0.621457040309906
westseverus_7b_completion,29,0.3548387096774194,0.4489795918367347,0.3963963963963964,0.16393442622950818,0.20833333333333334,0.18348623853211007,0.22580645161290322,0.2857142857142857,0.25225225225225223,0.6656848192214966,0.6636132001876831,0.6646474003791809
westseverus_7b_completion,30,0.22018348623853212,0.46153846153846156,0.2981366459627329,0.05555555555555555,0.11764705882352941,0.07547169811320754,0.11926605504587157,0.25,0.16149068322981366,0.5860557556152344,0.5440491437911987,0.5642717480659485
westseverus_7b_completion,31,0.17777777777777778,0.4897959183673469,0.2608695652173913,0.07462686567164178,0.20833333333333334,0.10989010989010987,0.1037037037037037,0.2857142857142857,0.15217391304347827,0.6470729112625122,0.5213993191719055,0.577477753162384
westseverus_7b_completion,32,0.3684210526315789,0.23728813559322035,0.288659793814433,0.05405405405405406,0.034482758620689655,0.042105263157894736,0.21052631578947367,0.13559322033898305,0.16494845360824742,0.5261136293411255,0.607879638671875,0.5640487670898438
westseverus_7b_completion,33,0.2920353982300885,0.5409836065573771,0.37931034482758624,0.07142857142857142,0.13333333333333333,0.09302325581395349,0.12389380530973451,0.22950819672131148,0.16091954022988506,0.6793581247329712,0.5470528602600098,0.6060689091682434
westseverus_7b_completion,34,0.17699115044247787,0.5263157894736842,0.26490066225165565,0.05357142857142857,0.16216216216216217,0.08053691275167785,0.12389380530973451,0.3684210526315789,0.18543046357615894,0.6600275635719299,0.47973567247390747,0.5556219816207886
westseverus_7b_completion,35,0.7037037037037037,0.5,0.5846153846153846,0.39622641509433965,0.28,0.328125,0.4444444444444444,0.3157894736842105,0.36923076923076925,0.7561930418014526,0.7449017763137817,0.7505049109458923
westseverus_7b_completion,36,0.4270833333333333,0.6029411764705882,0.5,0.14736842105263157,0.208955223880597,0.1728395061728395,0.22916666666666666,0.3235294117647059,0.26829268292682923,0.6956167221069336,0.6874352693557739,0.691501796245575
westseverus_7b_completion,37,0.32,0.5079365079365079,0.39263803680981596,0.08080808080808081,0.12903225806451613,0.09937888198757763,0.18,0.2857142857142857,0.22085889570552145,0.6926402449607849,0.632499098777771,0.6612049341201782
westseverus_7b_completion,38,0.17777777777777778,0.4897959183673469,0.2608695652173913,0.04477611940298507,0.125,0.06593406593406594,0.0962962962962963,0.2653061224489796,0.14130434782608697,0.6324054598808289,0.5588032007217407,0.5933305025100708
westseverus_7b_completion,39,0.1976284584980237,0.6097560975609756,0.2985074626865672,0.07539682539682539,0.2345679012345679,0.1141141141141141,0.11857707509881422,0.36585365853658536,0.1791044776119403,0.7287342548370361,0.5717726945877075,0.6407814025878906
westseverus_7b_completion,40,0.2,0.32608695652173914,0.2479338842975206,0.013513513513513514,0.022222222222222223,0.01680672268907563,0.09333333333333334,0.15217391304347827,0.11570247933884299,0.5910887718200684,0.5369767546653748,0.5627349019050598
westseverus_7b_completion,41,0.152,0.2835820895522388,0.19791666666666666,0.06451612903225806,0.12121212121212122,0.08421052631578947,0.12,0.22388059701492538,0.15625,0.6522692441940308,0.49870800971984863,0.565244734287262
westseverus_7b_completion,42,0.273972602739726,0.36363636363636365,0.3125,0.05555555555555555,0.07407407407407407,0.06349206349206349,0.136986301369863,0.18181818181818182,0.15625,0.5322461724281311,0.537217378616333,0.534720242023468
westseverus_7b_completion,43,0.43243243243243246,0.32,0.36781609195402293,0.1111111111111111,0.08163265306122448,0.09411764705882353,0.2702702702702703,0.2,0.22988505747126436,0.5660749673843384,0.5864113569259644,0.5760636925697327
westseverus_7b_completion,44,0.2962962962962963,0.37209302325581395,0.32989690721649484,0.05660377358490566,0.07142857142857142,0.06315789473684211,0.18518518518518517,0.23255813953488372,0.20618556701030927,0.5814789533615112,0.4118725061416626,0.48219627141952515
westseverus_7b_completion,45,0.2,0.2894736842105263,0.23655913978494625,0.05555555555555555,0.08108108108108109,0.06593406593406594,0.14545454545454545,0.21052631578947367,0.17204301075268816,0.5187289714813232,0.47946688532829285,0.49832576513290405
westseverus_7b_completion,46,0.25,0.3939393939393939,0.30588235294117644,0.11650485436893204,0.18461538461538463,0.14285714285714285,0.20192307692307693,0.3181818181818182,0.24705882352941175,0.6587158441543579,0.5967342853546143,0.6261950731277466
westseverus_7b_completion,47,0.28846153846153844,0.4838709677419355,0.36144578313253006,0.08737864077669903,0.14754098360655737,0.10975609756097561,0.21153846153846154,0.3548387096774194,0.2650602409638554,0.6940306425094604,0.5778205394744873,0.6306164860725403
westseverus_7b_completion,48,0.45454545454545453,0.44642857142857145,0.45045045045045046,0.12962962962962962,0.12727272727272726,0.12844036697247707,0.2727272727272727,0.26785714285714285,0.2702702702702703,0.6419118046760559,0.6353129148483276,0.6385952830314636
westseverus_7b_completion,49,0.8,0.5538461538461539,0.6545454545454547,0.5454545454545454,0.375,0.4444444444444444,0.6444444444444445,0.4461538461538462,0.5272727272727272,0.7852314710617065,0.8516544699668884,0.8170952796936035
westseverus_7b_completion,50,0.26851851851851855,0.58,0.3670886075949367,0.12149532710280374,0.2653061224489796,0.16666666666666669,0.17592592592592593,0.38,0.24050632911392406,0.7464889287948608,0.5456199645996094,0.6304410696029663
westseverus_7b_completion,51,0.47761194029850745,0.5925925925925926,0.5289256198347108,0.3333333333333333,0.41509433962264153,0.36974789915966383,0.417910447761194,0.5185185185185185,0.4628099173553719,0.7416778802871704,0.684147834777832,0.7117522358894348
westseverus_7b_completion,52,0.3472222222222222,0.5813953488372093,0.43478260869565216,0.16901408450704225,0.2857142857142857,0.21238938053097345,0.2638888888888889,0.4418604651162791,0.33043478260869563,0.740871787071228,0.5870423913002014,0.6550470590591431
westseverus_7b_completion,53,0.2785714285714286,0.5909090909090909,0.3786407766990291,0.07913669064748201,0.16923076923076924,0.10784313725490194,0.14285714285714285,0.30303030303030304,0.1941747572815534,0.7333787679672241,0.5832490921020508,0.6497545838356018
westseverus_7b_completion,54,0.1721311475409836,0.4883720930232558,0.2545454545454545,0.05785123966942149,0.16666666666666666,0.08588957055214724,0.12295081967213115,0.3488372093023256,0.18181818181818182,0.6894338130950928,0.5544746518135071,0.6146330237388611
westseverus_7b_completion,55,0.3118279569892473,0.5178571428571429,0.38926174496644295,0.10869565217391304,0.18181818181818182,0.1360544217687075,0.1935483870967742,0.32142857142857145,0.24161073825503354,0.6707783937454224,0.5569742918014526,0.6086019277572632
westseverus_7b_completion,56,0.3953488372093023,0.37777777777777777,0.38636363636363635,0.07142857142857142,0.06818181818181818,0.0697674418604651,0.20930232558139536,0.2,0.20454545454545459,0.5736759901046753,0.6096832752227783,0.5911318063735962
westseverus_7b_completion,57,0.32786885245901637,0.2,0.24844720496894412,0.016666666666666666,0.010101010101010102,0.012578616352201259,0.18032786885245902,0.11,0.13664596273291926,0.4702782928943634,0.523454487323761,0.4954436123371124
llama_7b_completions,0,0.44144144144144143,0.6533333333333333,0.5268817204301075,0.18181818181818182,0.2702702702702703,0.2173913043478261,0.2072072072072072,0.30666666666666664,0.24731182795698925,0.7696593999862671,0.6974694132804871,0.7317883968353271
llama_7b_completions,1,0.28368794326241137,0.6896551724137931,0.40201005025125636,0.10714285714285714,0.2631578947368421,0.15228426395939085,0.1702127659574468,0.41379310344827586,0.2412060301507538,0.7595028877258301,0.6227061748504639,0.6843351721763611
llama_7b_completions,2,0.1642512077294686,0.6071428571428571,0.2585551330798479,0.04854368932038835,0.18181818181818182,0.07662835249042146,0.0966183574879227,0.35714285714285715,0.1520912547528517,0.6612462997436523,0.4895186126232147,0.5625690817832947
llama_7b_completions,3,0.45161290322580644,0.7368421052631579,0.56,0.2459016393442623,0.40540540540540543,0.30612244897959184,0.3225806451612903,0.5263157894736842,0.39999999999999997,0.8484101891517639,0.700419545173645,0.7673445343971252
llama_7b_completions,4,0.26732673267326734,0.375,0.31213872832369943,0.09,0.1267605633802817,0.10526315789473685,0.1782178217821782,0.25,0.20809248554913296,0.6671407222747803,0.5958292484283447,0.6294717192649841
llama_7b_completions,5,0.1981981981981982,0.7213114754098361,0.31095406360424027,0.09954751131221719,0.36666666666666664,0.15658362989323843,0.14864864864864866,0.5409836065573771,0.2332155477031802,0.8120285868644714,0.6709723472595215,0.734792172908783
llama_7b_completions,6,0.31297709923664124,0.6119402985074627,0.4141414141414142,0.13076923076923078,0.25757575757575757,0.17346938775510207,0.19083969465648856,0.373134328358209,0.2525252525252525,0.7070873379707336,0.6422156095504761,0.6730920076370239
llama_7b_completions,7,0.08294930875576037,0.5142857142857142,0.14285714285714288,0.023148148148148147,0.14705882352941177,0.04,0.07834101382488479,0.4857142857142857,0.1349206349206349,0.6053165197372437,0.49433866143226624,0.5442276000976562
llama_7b_completions,8,0.49137931034482757,0.7307692307692307,0.5876288659793815,0.20869565217391303,0.3116883116883117,0.25,0.27586206896551724,0.41025641025641024,0.32989690721649484,0.7988109588623047,0.7236623764038086,0.7593820095062256
llama_7b_completions,9,0.16546762589928057,0.6388888888888888,0.26285714285714284,0.06521739130434782,0.2571428571428571,0.10404624277456646,0.11510791366906475,0.4444444444444444,0.18285714285714288,0.6896952986717224,0.5083745718002319,0.5853140354156494
llama_7b_completions,10,0.4393939393939394,0.3372093023255814,0.3815789473684211,0.1076923076923077,0.08235294117647059,0.09333333333333335,0.22727272727272727,0.1744186046511628,0.19736842105263158,0.5923594236373901,0.5521342754364014,0.5715399980545044
llama_7b_completions,11,0.15053763440860216,0.3888888888888889,0.21705426356589144,0.06521739130434782,0.17142857142857143,0.09448818897637795,0.12903225806451613,0.3333333333333333,0.18604651162790697,0.5496503114700317,0.5477839708328247,0.5487155914306641
llama_7b_completions,12,0.2159090909090909,0.475,0.296875,0.06896551724137931,0.15384615384615385,0.09523809523809525,0.18181818181818182,0.4,0.25000000000000006,0.6898432970046997,0.5599149465560913,0.6181252598762512
llama_7b_completions,13,0.20430107526881722,0.7307692307692307,0.31932773109243695,0.08108108108108109,0.29411764705882354,0.1271186440677966,0.13440860215053763,0.4807692307692308,0.21008403361344538,0.7700597047805786,0.5803530216217041,0.6618813276290894
llama_7b_completions,14,0.22413793103448276,0.7878787878787878,0.34899328859060397,0.1391304347826087,0.5,0.217687074829932,0.1896551724137931,0.6666666666666666,0.2953020134228188,0.7911099195480347,0.5646675825119019,0.6589785218238831
llama_7b_completions,15,0.26136363636363635,0.48936170212765956,0.3407407407407407,0.10344827586206896,0.1956521739130435,0.13533834586466165,0.20454545454545456,0.3829787234042553,0.26666666666666666,0.6574616432189941,0.576155424118042,0.6141291260719299
llama_7b_completions,16,0.4330708661417323,0.625,0.5116279069767442,0.19047619047619047,0.27586206896551724,0.22535211267605634,0.30708661417322836,0.4431818181818182,0.3627906976744186,0.7495576739311218,0.7445204257965088,0.7470305562019348
llama_7b_completions,17,0.6185567010309279,0.39473684210526316,0.4819277108433735,0.28125,0.17880794701986755,0.2186234817813765,0.41237113402061853,0.2631578947368421,0.321285140562249,0.6825189590454102,0.7168158292770386,0.6992471218109131
llama_7b_completions,18,0.3402061855670103,0.5238095238095238,0.4125,0.16666666666666666,0.25806451612903225,0.20253164556962025,0.27835051546391754,0.42857142857142855,0.3375,0.7179745435714722,0.6569380760192871,0.686101496219635
llama_7b_completions,19,0.2647058823529412,0.7297297297297297,0.3884892086330935,0.0891089108910891,0.25,0.13138686131386862,0.18627450980392157,0.5135135135135135,0.27338129496402874,0.7731132507324219,0.5784969925880432,0.6617938876152039
llama_7b_completions,20,0.4715447154471545,0.5979381443298969,0.5272727272727272,0.18032786885245902,0.22916666666666666,0.20183486238532108,0.23577235772357724,0.29896907216494845,0.2636363636363636,0.7058397531509399,0.6837455034255981,0.694616973400116
llama_7b_completions,21,0.34951456310679613,0.6545454545454545,0.45569620253164556,0.16666666666666666,0.3148148148148148,0.21794871794871792,0.2621359223300971,0.4909090909090909,0.3417721518987342,0.7517123818397522,0.6296546459197998,0.685291051864624
llama_7b_completions,22,0.16551724137931034,0.8888888888888888,0.2790697674418605,0.1388888888888889,0.7692307692307693,0.23529411764705882,0.16551724137931034,0.8888888888888888,0.2790697674418605,0.8702661991119385,0.6078705787658691,0.7157784700393677
llama_7b_completions,23,0.2080536912751678,0.7045454545454546,0.32124352331606215,0.10135135135135136,0.3488372093023256,0.15706806282722513,0.18791946308724833,0.6363636363636364,0.29015544041450775,0.7584993243217468,0.5393892526626587,0.6304491758346558
llama_7b_completions,24,0.21551724137931033,0.5813953488372093,0.3144654088050314,0.08695652173913043,0.23809523809523808,0.12738853503184713,0.15517241379310345,0.4186046511627907,0.22641509433962262,0.6737316846847534,0.5868023037910461,0.6272695064544678
llama_7b_completions,25,0.32934131736526945,0.7236842105263158,0.45267489711934156,0.12048192771084337,0.26666666666666666,0.16597510373443983,0.2275449101796407,0.5,0.3127572016460905,0.7714675068855286,0.6701027154922485,0.7172213196754456
llama_7b_completions,26,0.3,0.05357142857142857,0.09090909090909091,0.1111111111111111,0.01818181818181818,0.03125,0.3,0.05357142857142857,0.09090909090909091,0.29141390323638916,0.44164562225341797,0.3511356711387634
llama_7b_completions,27,0.2765957446808511,0.49056603773584906,0.35374149659863946,0.12903225806451613,0.23076923076923078,0.16551724137931034,0.18085106382978725,0.32075471698113206,0.2312925170068027,0.6778759956359863,0.609664261341095,0.6419633030891418
llama_7b_completions,28,0.2803738317757009,0.4918032786885246,0.3571428571428571,0.12264150943396226,0.21666666666666667,0.1566265060240964,0.18691588785046728,0.32786885245901637,0.2380952380952381,0.6356375217437744,0.6433097720146179,0.6394506096839905
llama_7b_completions,29,0.22839506172839505,0.7551020408163265,0.3507109004739336,0.10559006211180125,0.3541666666666667,0.16267942583732056,0.15432098765432098,0.5102040816326531,0.23696682464454977,0.804764986038208,0.5905411243438721,0.6812079548835754
llama_7b_completions,30,0.3176470588235294,0.5192307692307693,0.3941605839416058,0.09523809523809523,0.1568627450980392,0.11851851851851851,0.17647058823529413,0.28846153846153844,0.218978102189781,0.6310173869132996,0.6160984635353088,0.6234686970710754
llama_7b_completions,31,0.24666666666666667,0.7551020408163265,0.3718592964824121,0.14093959731543623,0.4375,0.21319796954314718,0.2,0.6122448979591837,0.30150753768844224,0.7750036716461182,0.6233773231506348,0.6909701228141785
llama_7b_completions,32,0.21893491124260356,0.6271186440677966,0.32456140350877194,0.1130952380952381,0.3275862068965517,0.16814159292035397,0.13609467455621302,0.3898305084745763,0.2017543859649123,0.7358685731887817,0.5917146801948547,0.6559652090072632
llama_7b_completions,33,0.1564245810055866,0.45901639344262296,0.23333333333333334,0.016853932584269662,0.05,0.025210084033613446,0.0893854748603352,0.26229508196721313,0.13333333333333333,0.5765776634216309,0.5127302408218384,0.5427828431129456
llama_7b_completions,34,0.27586206896551724,0.631578947368421,0.384,0.12790697674418605,0.2972972972972973,0.1788617886178862,0.20689655172413793,0.47368421052631576,0.288,0.7539312839508057,0.5834329128265381,0.6578138470649719
llama_7b_completions,35,0.5977011494252874,0.6842105263157895,0.638036809815951,0.29069767441860467,0.3333333333333333,0.31055900621118016,0.3333333333333333,0.3815789473684211,0.3558282208588957,0.780718207359314,0.7542965412139893,0.7672799825668335
llama_7b_completions,36,0.5542168674698795,0.6764705882352942,0.6092715231788081,0.36585365853658536,0.44776119402985076,0.40268456375838924,0.39759036144578314,0.4852941176470588,0.43708609271523174,0.7900757789611816,0.7579047679901123,0.7736560106277466
llama_7b_completions,37,0.35514018691588783,0.6031746031746031,0.4470588235294118,0.12264150943396226,0.20967741935483872,0.15476190476190477,0.18691588785046728,0.31746031746031744,0.2352941176470588,0.722235381603241,0.6472748517990112,0.6827036738395691
llama_7b_completions,38,0.22807017543859648,0.5306122448979592,0.31901840490797545,0.07964601769911504,0.1875,0.11180124223602483,0.12280701754385964,0.2857142857142857,0.17177914110429449,0.6455960273742676,0.6024329662322998,0.6232680678367615
llama_7b_completions,39,0.3835616438356164,0.6829268292682927,0.4912280701754387,0.21379310344827587,0.38271604938271603,0.2743362831858407,0.3150684931506849,0.5609756097560976,0.40350877192982454,0.7961194515228271,0.6879736185073853,0.7381062507629395
llama_7b_completions,40,0.44,0.2391304347826087,0.3098591549295775,0.041666666666666664,0.022222222222222223,0.028985507246376815,0.2,0.10869565217391304,0.14084507042253522,0.49444714188575745,0.5971534848213196,0.5409685969352722
llama_7b_completions,41,0.4666666666666667,0.417910447761194,0.4409448818897638,0.288135593220339,0.25757575757575757,0.27199999999999996,0.3333333333333333,0.29850746268656714,0.31496062992125984,0.7255904674530029,0.7326786518096924,0.7291173934936523
llama_7b_completions,42,0.5384615384615384,0.2545454545454545,0.345679012345679,0.16,0.07407407407407407,0.10126582278481013,0.38461538461538464,0.18181818181818182,0.2469135802469136,0.5259897112846375,0.639467716217041,0.577204167842865
llama_7b_completions,43,0.2571428571428571,0.54,0.3483870967741935,0.08653846153846154,0.1836734693877551,0.11764705882352941,0.2,0.42,0.2709677419354839,0.6778997182846069,0.5481382608413696,0.6061521172523499
llama_7b_completions,44,0.32608695652173914,0.3488372093023256,0.33707865168539325,0.17777777777777778,0.19047619047619047,0.1839080459770115,0.2391304347826087,0.2558139534883721,0.24719101123595508,0.5962340831756592,0.682343602180481,0.6363891959190369
llama_7b_completions,45,0.1875,0.7105263157894737,0.29670329670329676,0.11888111888111888,0.4594594594594595,0.18888888888888888,0.1736111111111111,0.6578947368421053,0.2747252747252747,0.8048083782196045,0.6002113223075867,0.6876132488250732
llama_7b_completions,46,0.32,0.36363636363636365,0.3404255319148936,0.13513513513513514,0.15384615384615385,0.14388489208633093,0.2,0.22727272727272727,0.21276595744680854,0.6206710338592529,0.668358564376831,0.643632709980011
llama_7b_completions,47,0.7333333333333333,0.1774193548387097,0.2857142857142857,0.35714285714285715,0.08196721311475409,0.13333333333333333,0.4666666666666667,0.11290322580645161,0.18181818181818182,0.5300711393356323,0.7856171727180481,0.6330267786979675
llama_7b_completions,48,0.30973451327433627,0.625,0.4142011834319526,0.125,0.2545454545454545,0.16766467065868262,0.1592920353982301,0.32142857142857145,0.21301775147928995,0.7691466808319092,0.6345741748809814,0.6954097747802734
llama_7b_completions,49,0.362962962962963,0.7538461538461538,0.49000000000000005,0.208955223880597,0.4375,0.2828282828282829,0.2074074074074074,0.4307692307692308,0.28,0.8068958520889282,0.6878668069839478,0.7426421642303467
llama_7b_completions,50,0.15765765765765766,0.7,0.2573529411764706,0.07239819004524888,0.32653061224489793,0.11851851851851852,0.1036036036036036,0.46,0.1691176470588235,0.7769750356674194,0.6204850077629089,0.6899680495262146
llama_7b_completions,51,0.2303370786516854,0.7592592592592593,0.353448275862069,0.13559322033898305,0.4528301886792453,0.20869565217391306,0.14606741573033707,0.48148148148148145,0.2241379310344828,0.8274657726287842,0.6562116742134094,0.7319552302360535
llama_7b_completions,52,0.2682926829268293,0.5116279069767442,0.35200000000000004,0.08641975308641975,0.16666666666666666,0.1138211382113821,0.17073170731707318,0.32558139534883723,0.224,0.7411502003669739,0.5525522232055664,0.6331042051315308
llama_7b_completions,53,0.35135135135135137,0.5909090909090909,0.4406779661016949,0.19090909090909092,0.3230769230769231,0.24000000000000005,0.24324324324324326,0.4090909090909091,0.3050847457627119,0.6847694516181946,0.6616568565368652,0.6730148196220398
llama_7b_completions,54,0.39215686274509803,0.46511627906976744,0.425531914893617,0.18,0.21428571428571427,0.1956521739130435,0.29411764705882354,0.3488372093023256,0.3191489361702128,0.6253235340118408,0.6028385162353516,0.613875150680542
llama_7b_completions,55,0.2761904761904762,0.5178571428571429,0.360248447204969,0.18269230769230768,0.34545454545454546,0.2389937106918239,0.22857142857142856,0.42857142857142855,0.2981366459627329,0.7567575573921204,0.6214014291763306,0.6824324131011963
llama_7b_completions,56,0.22784810126582278,0.4,0.2903225806451613,0.0641025641025641,0.11363636363636363,0.08196721311475408,0.16455696202531644,0.28888888888888886,0.2096774193548387,0.6024295091629028,0.5596543550491333,0.5802546739578247
llama_7b_completions,57,0.38028169014084506,0.27,0.31578947368421056,0.07142857142857142,0.050505050505050504,0.05917159763313609,0.2535211267605634,0.18,0.2105263157894737,0.5015305280685425,0.5974335074424744,0.5452975034713745
prometheus_7b_completions,0,0.37755102040816324,0.49333333333333335,0.42774566473988446,0.13402061855670103,0.17567567567567569,0.15204678362573099,0.2755102040816326,0.36,0.3121387283236994,0.6908327341079712,0.663690984249115,0.6769899725914001
prometheus_7b_completions,1,0.35789473684210527,0.5862068965517241,0.4444444444444445,0.1276595744680851,0.21052631578947367,0.15894039735099338,0.17894736842105263,0.29310344827586204,0.22222222222222224,0.7101330757141113,0.5930801630020142,0.6463498473167419
prometheus_7b_completions,2,0.35526315789473684,0.48214285714285715,0.4090909090909091,0.08,0.10909090909090909,0.09230769230769231,0.18421052631578946,0.25,0.2121212121212121,0.6477651000022888,0.5608197450637817,0.6011650562286377
prometheus_7b_completions,3,0.3170731707317073,0.6842105263157895,0.43333333333333335,0.14814814814814814,0.32432432432432434,0.20338983050847456,0.23170731707317074,0.5,0.3166666666666667,0.7907772660255432,0.6463596224784851,0.7113122344017029
prometheus_7b_completions,4,0.4090909090909091,0.5,0.45,0.21839080459770116,0.2676056338028169,0.24050632911392406,0.32954545454545453,0.4027777777777778,0.36250000000000004,0.7121219635009766,0.6825211644172668,0.697007417678833
prometheus_7b_completions,5,0.30128205128205127,0.7704918032786885,0.4331797235023041,0.14838709677419354,0.38333333333333336,0.21395348837209302,0.21153846153846154,0.5409836065573771,0.30414746543778803,0.803741455078125,0.6542152166366577,0.7213107347488403
prometheus_7b_completions,6,0.2905405405405405,0.6417910447761194,0.4,0.1360544217687075,0.30303030303030304,0.18779342723004697,0.18243243243243243,0.40298507462686567,0.25116279069767444,0.7222310304641724,0.6017107367515564,0.6564853191375732
prometheus_7b_completions,7,0.14960629921259844,0.5428571428571428,0.2345679012345679,0.047619047619047616,0.17647058823529413,0.075,0.10236220472440945,0.37142857142857144,0.16049382716049385,0.6381751298904419,0.497059166431427,0.5588463544845581
prometheus_7b_completions,8,0.4673913043478261,0.5512820512820513,0.5058823529411764,0.17582417582417584,0.2077922077922078,0.1904761904761905,0.2608695652173913,0.3076923076923077,0.2823529411764706,0.6869669556617737,0.6309236288070679,0.6577536463737488
prometheus_7b_completions,9,0.1834862385321101,0.5555555555555556,0.27586206896551724,0.10185185185185185,0.3142857142857143,0.15384615384615385,0.11926605504587157,0.3611111111111111,0.1793103448275862,0.6804737448692322,0.5364620089530945,0.5999467372894287
prometheus_7b_completions,10,0.5357142857142857,0.3488372093023256,0.4225352112676056,0.21818181818181817,0.1411764705882353,0.1714285714285714,0.35714285714285715,0.23255813953488372,0.28169014084507044,0.638480007648468,0.6097657680511475,0.6237926483154297
prometheus_7b_completions,11,0.21153846153846154,0.6111111111111112,0.3142857142857143,0.05825242718446602,0.17142857142857143,0.08695652173913043,0.1346153846153846,0.3888888888888889,0.19999999999999998,0.6192764043807983,0.5211875438690186,0.566013753414154
